true_author,prob_David Uhlíř,prob_Eliška Wagnerová,prob_Iva Brožová,prob_Ivana Janů,prob_Jan Filip,prob_Jan Musil,prob_Jiří Nykodým,prob_Jiří Zemánek,prob_Josef Fiala,prob_Kateřina Šimáčková,prob_Ludvík David,prob_Michaela Židlická,prob_Miloslav Výborný,prob_Pavel Varvařovský,prob_Radovan Suchánek,prob_Stanislav Balík,prob_Vladimír Kůrka,prob_Vladimír Sládeček,prob_Vojtěch Šimíček,norm_David Uhlíř,norm_Eliška Wagnerová,norm_Iva Brožová,norm_Ivana Janů,norm_Jan Filip,norm_Jan Musil,norm_Jiří Nykodým,norm_Jiří Zemánek,norm_Josef Fiala,norm_Kateřina Šimáčková,norm_Ludvík David,norm_Michaela Židlická,norm_Miloslav Výborný,norm_Pavel Varvařovský,norm_Radovan Suchánek,norm_Stanislav Balík,norm_Vladimír Kůrka,norm_Vladimír Sládeček,norm_Vojtěch Šimíček
Jiří Zemánek,0.02102196465105924,2.6998711100244194e-05,0.00026501612087623233,2.9429564480325332e-05,0.00023778607836611983,0.00022589925461235447,0.0010687545689459855,0.00607062828645392,0.0021690835338386495,9.305563376097265e-05,0.9982224316274727,0.0010171134555651002,2.9181978999176686e-05,0.2213633099584184,0.12400744779701124,0.993145611335428,3.6475992320909097e-06,7.422272017179632e-05,7.781335190653868e-05,0.0447411425659447,0.0438115958467278,0.043822025010401416,0.04381170234642309,0.04382083175104383,0.043820310863635914,0.04385726061498278,0.04407717863675551,0.043905544588413996,0.043814490001514717,0.11887754867801066,0.043854995835693154,0.043811691499283024,0.05466561159891165,0.049594452205944536,0.11827555811853765,0.04381057280919663,0.04381366485478055,0.04381382217379842
Vojtěch Šimíček,0.0016538487926355157,0.0002804288880762368,0.000559299166800113,0.017766886640210477,0.0002554681687825499,0.009095476053647907,0.0009353794456625975,1.0657034159265127e-07,6.0501230385588966e-05,0.00012889544930210463,0.0001951509525548531,0.000677277513636083,0.010224880524205662,0.0064696762720837875,0.1668730369740401,0.0022741476692373567,0.0007605732324654244,0.0004250667379431488,0.9623632469064829,0.04803751075314227,0.04797158036512564,0.047984960078628396,0.04881781060013078,0.047970382974918,0.04839632141446909,0.04800300966963084,0.04795813474517402,0.04796103124788406,0.04796431161733256,0.04796748962221594,0.04799062159885329,0.04845101131392828,0.04826940906040612,0.05666752911377896,0.0480673176107216,0.04799461917866477,0.04797851937317388,0.12554842966182153
Josef Fiala,0.2833482311704183,2.1266234582054437e-05,4.413366288755491e-05,0.9709811527024937,1.1328406246134562e-05,5.2969749659430155e-05,0.00018656921428395002,6.942108932536245e-06,0.9958174095098112,2.552411750586154e-07,0.0008952892023426366,4.349221288068478e-05,0.0007780402817278645,1.7991960102499935e-05,0.027619669633729037,4.201861399038321e-05,4.708536093587378e-05,6.082556064543318e-06,2.0152214196621028e-05,0.058469708324111226,0.04404367911936167,0.04404468629655198,0.11629635704233622,0.044043241423014176,0.04404507548094136,0.04405096027253871,0.044043048236686325,0.11922089012987809,0.044042753727631806,0.044082191134237766,0.044044658044096706,0.044077022847902866,0.04404353490850323,0.04527614313565743,0.04404459313998531,0.04404481630335842,0.044043010379374165,0.044043630053832605
Josef Fiala,9.534835749850204e-06,0.0001873506250184144,0.000516800630907121,4.3562841835133215e-06,0.00017255470433410688,8.123513235724354e-07,0.00014436839160325107,0.00014945147453435052,0.9996446008388307,3.6764628943839174e-06,0.00037798849143373377,9.528982127662075e-05,0.0491409048113264,1.254669513867624e-06,0.026982446587927148,0.0022406685956511936,0.00040048483385155133,0.6276168113412792,7.874246922148959e-08,0.046141900099138836,0.04615010558703435,0.04616531224437089,0.0461416611515485,0.04614942275878406,0.04614149762888909,0.04614812199505379,0.04614835657038118,0.12538092445822951,0.0461416297834756,0.046158904383363536,0.04614585716678073,0.048465529003097925,0.046141518038117335,0.04740341842724686,0.046244963781873115,0.04615994280156244,0.08642947034196197,0.0461414637790903
Jiří Zemánek,0.00019086107061458784,0.04671092285597521,0.004256964934027602,0.0029530571118124792,0.0002267632993304694,0.0006561108923492453,0.015457321181517557,0.006676915827315739,0.004500203014754073,0.0003655197051398081,0.0004858273165819987,0.0007955473951669946,0.00012151019453479361,0.0002757426243678838,0.39850216911309977,0.008422702087316226,0.0022552781793471685,0.028014351896422526,0.00017162130121542755,0.05099414331335007,0.05342243831755148,0.05120191291662323,0.051135193849068755,0.05099597414961182,0.051017873849321875,0.05177861619407816,0.051325969075889516,0.05121436868644796,0.0510030506586397,0.05100918708296257,0.05102498809921416,0.0509906069474628,0.05099847195917531,0.07594596474225362,0.05141565150788457,0.05109952523394467,0.05243290120928954,0.05099316220723017
Jiří Zemánek,0.00037144498377980525,0.0009902930738057256,4.708286798654134e-05,0.06282884347752465,0.001178355393442323,0.0012344590449497564,0.0015456085019508019,0.8192604661949475,0.00018994593663455573,0.15365705610611746,0.003469527659941045,0.031108727661559303,0.0011197061617943286,0.0005549107253447152,0.036868270157728596,6.9378936321664e-05,0.00012726488456032953,0.0005688126109903319,3.826421271902613e-05,0.04860791071848651,0.048638000940872804,0.04859214671048328,0.051740647342939074,0.048647148776306846,0.048649878135551425,0.04866501787395501,0.11024170912919386,0.048599089229577515,0.05666019300501564,0.048758735557882696,0.050125184796022314,0.048644295742074205,0.04861682942298575,0.050414715910995646,0.04859323013638491,0.04859604308300359,0.04861750529328676,0.048591718194982196
Josef Fiala,0.146099933256535,0.0007014222291501877,0.00026277092932415144,0.22094645930692633,0.0005785741367609396,0.0008491114184194013,0.01102720686496516,0.19301705316570852,0.03908666182091525,3.96224541904422e-07,0.00016724747673864244,1.688780104923346e-05,7.894842353766413e-05,6.068582519570051e-05,1.0054401858836886e-06,0.0014504121246907127,0.0001283350214684703,0.0001382696154633111,0.0001242308849878692,0.05882747696616183,0.050866804001224716,0.050844496104583206,0.06339947414395475,0.05086055549520361,0.05087431703305151,0.051394764778089,0.061653263307040705,0.052857296834475355,0.05083115754485482,0.05083963949473409,0.0508319958376908,0.05083515060088708,0.05083422222742729,0.050831188512000636,0.05090491699478187,0.05083766123802596,0.05083816629205876,0.050837452593754044
Jiří Zemánek,0.03291003868589738,0.2566564460074224,0.00010492648368701242,0.0005316092494289063,0.0002751978963885632,0.0009242239045199179,0.006458005592464644,0.9147149048282657,0.0041684285074776485,3.856189125248269e-05,6.741137528516011e-05,0.0016417871960812563,0.0007340595930981537,0.0019950964067736152,0.002069875542415318,2.907927738477137e-05,0.0017040741427773386,0.0005807423099372798,1.106143337357671e-06,0.04958180559365663,0.062014631618392435,0.04798165889460362,0.04800213620987373,0.04798982949503746,0.048020986252184705,0.04828746053177441,0.11975270321644996,0.04817702913748517,0.04797847471702624,0.04797985889123276,0.04805545671503417,0.04801185524262385,0.0480724381501877,0.0480760330999727,0.04797801975783364,0.04805845003592647,0.04800449475967758,0.04797667768102676
Jiří Zemánek,0.00018582023952470569,2.072989651682149e-06,4.282942029882687e-05,1.1841378563091076e-06,0.05414595883231345,6.497237935726315e-05,0.005536123884743915,0.9592182453669174,0.08475764350028642,0.00013417651432934974,0.0024778006521766023,0.005729497199002325,0.0003327204416189836,0.005744787671883348,0.0016642695517690349,0.006192836880086583,3.4164777780193075e-07,3.195048268752608e-05,5.938085216847372e-08,0.04812759667121227,0.04811875417009844,0.048120715358730866,0.04811871139967642,0.05079591238829011,0.04812178090555804,0.048385784001524976,0.12557311431064436,0.052374905357161765,0.0481251112470143,0.04823803068804835,0.04839514142564924,0.04813466714420382,0.04839588141590417,0.04819880350829005,0.04841757001066889,0.04811867086015655,0.04812019185931823,0.048118657277849176
Radovan Suchánek,6.24531366557297e-05,0.0005583857732028258,0.0014420325866095882,0.0006069169818549241,0.0011699273527068653,0.0010345674678397022,3.690595437027823e-05,0.0010747871461665014,0.0023619499902103967,0.0011687973539977426,0.1404744488372776,0.0018701358806324777,0.00019017453612436245,0.00029234724869873986,0.25617348156902386,0.0002648979795228143,0.07201841012975714,0.0038947726268840086,0.003669267184753039,0.05118762277039063,0.051213014678927374,0.051258288896416405,0.05121550016873989,0.05124434314516879,0.05123740718621646,0.051186315087564827,0.05123946797969373,0.051305463983716104,0.0512442852391599,0.058904044513143336,0.05128023743652488,0.0511941609427297,0.051199391856244954,0.06612909315236531,0.05119798648964448,0.05500662964940239,0.05138416646335699,0.05137258036059385
Radovan Suchánek,4.327625400239337e-05,0.0004568525717063387,0.0001507408340320875,0.0002742470035560772,0.0011830466389204258,0.0007474152612159999,0.0016101447016745815,0.0064747305042106755,0.01955600377262395,4.943876425122635e-05,0.018724803766861985,0.0005050071819786611,0.00036371360205402533,0.000249394062076363,0.7850072239284667,0.0015272505927372212,0.006189238547586685,0.008761784732153577,0.0017746187052027236,0.04935678085875845,0.049377197876146146,0.04936208524949701,0.049368182148060435,0.04941306832717745,0.04939154713213975,0.04943417706036337,0.0496752397158577,0.05032932390104014,0.049357085021363545,0.05028750754800761,0.0493795756731167,0.04937259914897533,0.04936695521876501,0.10820624776979829,0.04943007942814203,0.049661059858689356,0.04978897969805,0.04944230836605148
Jan Filip,0.0011531514167250807,0.0002097907627012437,0.0002058074221066724,0.042460522364435475,0.08491317865239059,0.006427372523782821,0.00010771049405649467,0.0062201261834149415,5.7014351917956114e-05,0.0016240385620041712,0.0037321881298421383,0.0001786318440242274,0.0006082576987027597,0.0009895160777524618,0.0006460651978708627,0.011573190176549794,0.0013183307991394147,0.0014254265342437033,0.0010933358402505189,0.0522258820818502,0.052176637470938696,0.052176429634034516,0.05442837234048568,0.05678874896852427,0.05250206060454393,0.05217131153760966,0.052491180872053185,0.05216866672042598,0.052250480369427595,0.05236074838693583,0.05217501172866321,0.052197432278549095,0.05221733678110826,0.05219940577023271,0.05277292294121622,0.052234509433309206,0.05224010382605723,0.0522227582540343
Jiří Zemánek,0.00023866667481484827,0.013619122757639992,0.00021711629225289688,1.5550155525086677e-05,0.00018327370701928702,0.051249403269943636,0.0004082193416788605,0.588496844596181,0.0014811062853750238,0.0005287179215216911,0.2664236164524274,0.0007966807045585979,0.001812379572713963,0.00022783192673579258,0.2779048334396042,0.00013424956840794595,0.0022729358190695993,0.0002859215612623983,4.7396459924292165e-06,0.048787756608328334,0.04944494598474999,0.04878670522483799,0.04877687246815082,0.04878505418454604,0.05134102441570633,0.04879602940388905,0.08785937897092617,0.04884841012100988,0.048801909610405335,0.0636668705662826,0.04881498845816602,0.04886459497506884,0.048787228008139776,0.06440205605833524,0.048782662597910746,0.04888710505269079,0.04879006212269987,0.048776345168156224
Jiří Zemánek,0.0013283169032566361,0.000316254338291222,2.4385667936213705e-05,0.08215393313121744,0.004571271757368127,8.728093965454111e-05,0.0005575725005425516,0.844453274217436,3.010392359069434e-05,0.0003176910755977749,0.03791285950178618,0.0006177206068370338,0.024725637749682877,0.0012691112712892416,0.00013539524910696475,0.0029510789239592925,0.0027311258027291354,0.00449317989905402,3.979562784492327e-05,0.04885604181883188,0.048806621460300376,0.048792378415240666,0.0529688321596074,0.0490147369382751,0.048795447321647714,0.048818400805724714,0.11352272182718746,0.04879265742333215,0.04880669158264461,0.05067651531369922,0.04882133722839475,0.05001261995735396,0.04885314935162659,0.04879779513738133,0.048935387910477135,0.04892462560281259,0.049010909435833146,0.04879313030962921
Radovan Suchánek,9.525709834214037e-05,0.0003728444914461162,0.00019313701317140666,0.012918500254950704,0.0002790468897783408,0.001988575996298255,0.0026181615408604215,0.00784501669581896,0.003345870163091265,0.0006808082361132622,0.0009615055747572261,0.0005400561902590083,0.0006463677802596839,0.0015976485849770684,0.9426933417317096,4.6572846940435455e-05,0.00033314006439986765,0.0036421224846645184,6.129585045451898e-05,0.04853609395449016,0.048549568832424034,0.04854084489573964,0.04916249173115957,0.04854501521286818,0.04862807530594586,0.04865870047878984,0.0489136982960036,0.04869412272164739,0.04856452264194104,0.04857815648760173,0.04855768756705993,0.0485628500864449,0.04860906897363917,0.12457473426600553,0.04853373106860816,0.04854764123787747,0.048708550605592184,0.048534445636161515
Vladimír Sládeček,7.149255839833937e-06,1.632914804189044e-05,0.0003410399430541484,0.021346271015000653,4.159076620166345e-06,3.4768429815045165e-05,3.441494629756227e-08,0.8191902214878147,0.001055462556897478,1.5203244174554655e-06,0.09188924616841561,0.9407297172092438,0.0008226403693076115,0.00017849963629237265,0.9996186061089976,0.00700216730615112,0.9900423122237214,0.9732516033231292,3.005246225105301e-06,0.03701954176654858,0.03701988160351119,0.03703190431054367,0.03781799512419399,0.03701943107164956,0.03702056422983284,0.03701927837933593,0.08398422648782809,0.03705837019320366,0.03701933338667316,0.040582138280917765,0.09483784107048893,0.037049743186704995,0.03702588562261,0.10059045635559327,0.037279401933112695,0.09963177023985241,0.09797284839986985,0.03701938835752942
Jiří Zemánek,3.190021719195596e-05,0.0025414539636537145,0.00041307855924532593,0.26987753826324634,9.320253837748302e-05,2.613148004951901e-06,0.00044717288826244485,0.18747759486327026,0.0014323894478703346,3.100031010594922e-05,0.0021819967060006736,0.00010554083264462317,8.663832586160745e-05,0.00010893618347891898,0.03580033318961218,0.08157502512007929,0.00047473950639132244,2.126438035033895e-05,8.942472589407366e-06,0.05090402518083709,0.05103193199532413,0.05092343239132854,0.06667217094518554,0.050907145811388325,0.05090253437296052,0.0509251686211848,0.06139864062496742,0.05097536566402982,0.05090397937196473,0.05101359149350708,0.05090777392260855,0.05090681164716141,0.05090794677265466,0.05275773694667853,0.05522883143355569,0.050926572475210985,0.05090348377680983,0.050902856552642324
Radovan Suchánek,0.00014714942145758022,0.000752967363977162,0.00015054377027165193,0.10216727973390362,0.0009258196600194273,0.0021934846992840494,0.0038325938862501753,0.00021384235278882366,0.001648890020202684,4.1796128902294306e-05,0.020354856163254106,5.998622396091681e-05,0.0011645110269842866,1.3686632725791744e-05,0.8954499470794018,0.002017134071879281,0.0005400725484610149,0.005825142830097726,0.001204824409749736,0.048557116502322396,0.04858654218714046,0.04855728132239294,0.05377243069437534,0.0485949412083884,0.04865658237836682,0.048736401227583465,0.04856035502675107,0.0486300914765581,0.04855200111968782,0.049548325776077845,0.04855288429323595,0.04860654178575677,0.04855063636657934,0.11887155762956712,0.04864800251609132,0.04857619946519996,0.04883360770454675,0.04860850131937813
Jiří Zemánek,0.003804133900655096,0.03595584721536736,6.372102850872858e-05,0.008050284371990275,0.00017231274812755726,0.03225383248419056,0.00040084223543787644,0.8048695791874844,0.0004134256407343238,0.0001773279838719635,0.01268202803328218,0.00030800550956549985,3.1796111325870436e-05,0.0003450011838273581,0.0017830198762185734,0.0010515359690649617,0.0003214339600850447,0.0001832782443786084,3.076314918405821e-05,0.04936193888500421,0.050974798963673816,0.049177649727034936,0.04957198272836185,0.049182990302551494,0.05078643837894331,0.049194231350516274,0.10997412431304106,0.04919485038536237,0.04918323696746102,0.04980212000214244,0.04918966453113344,0.04917607975970083,0.04919148436960235,0.049262273529501154,0.04922625214532211,0.04919032507654471,0.049183529621404216,0.04917602896269838
Jiří Zemánek,0.0004653540730431876,0.00654626539512136,6.235112172224151e-05,0.003339929332194635,7.667478508078493e-05,0.0008415536884091211,0.0014644287384054393,0.6650669615372611,0.0024578567336069894,0.0004940347902141765,0.010303563379277536,0.0006105589191010771,0.0003995931018584641,0.0019052151159456828,0.1619694703672156,0.0006056141773308141,0.0005723197973772893,0.0011348058304949359,7.747359058490549e-07,0.049646421900437054,0.049949237152708555,0.049626418276919056,0.04978933959195462,0.049627129114119026,0.04966510237883438,0.04969604716832984,0.09649854484473101,0.049745441143454326,0.0496478458158415,0.05013726433664938,0.04965363132489546,0.0496431572108628,0.04971795733743652,0.05834831248401879,0.04965338580111763,0.049651732649945254,0.04967966891222306,0.04962336255552166
Radovan Suchánek,5.7552200784647054e-05,0.04826476514106849,0.0006244397207885967,0.031805216200067064,0.0009401710908502748,8.031032653030674e-05,4.433479628966934e-05,0.0049859211493607294,0.007778225389777651,0.0016890182485152499,0.004339224491291373,0.00021391530290818228,1.7744263766904817e-05,0.00016152586986808868,0.6502806800406313,0.00030161920523878163,0.10829829283666055,0.009588107009073352,0.00017118008711273342,0.04964711311995636,0.05209908869396979,0.0496752654276303,0.05124857989080187,0.0496909519434742,0.04964824300805666,0.049646456918316886,0.04989239633726929,0.05003190577287491,0.04972817680772608,0.049860141521959674,0.04965487670352845,0.04964513681014082,0.049652275380831785,0.09512229428828894,0.0496592318209627,0.055322571224198785,0.05012253959301359,0.0496527547369989
Josef Fiala,0.0001223534872716807,0.0005850503674927385,0.013071506573211048,0.06472163849228048,0.0004961507636177881,0.006995279345825815,0.0001886132609941266,0.00022177689048700724,0.013863727790943822,8.628085412655771e-05,1.2356308521831617e-05,5.419533028511244e-05,0.002526158070379021,0.001230073880889801,0.0002984415834018676,0.0001461713308170224,0.0018812414347735204,0.029956052028849982,4.7442928681877775e-05,0.052254877758482934,0.05227906152184259,0.05293593420552679,0.055741923267646876,0.05227441414056058,0.05261525867611703,0.052258340269570436,0.052260073374542915,0.05297788779185131,0.052252992821445035,0.052249130185467785,0.05225131628369451,0.052380639365735324,0.05231279362361237,0.05226408003060245,0.05225612237180781,0.05234686911069481,0.05383732173778454,0.05225096346301386
Radovan Suchánek,0.0020941669174499625,0.012555859683664563,5.898846391155918e-05,0.0006326183900541278,0.0001075701331045018,6.849047480627777e-08,1.707265561465028e-06,0.22095346552605147,0.002522439422071141,3.2633027258675297e-06,1.5290322859563694e-05,0.027943989914929954,0.0029029804753762894,0.0014731899793038617,5.230399464760536e-06,0.010432836031522695,0.0002439412235962519,3.068514305201552e-05,2.8056995849754744e-05,0.05189827437236453,0.052444068159452684,0.05179275952977293,0.05182247792946351,0.05179527576960407,0.05178970799165637,0.051789792863409116,0.06459550582785747,0.0519205057365167,0.051789873450314244,0.05179049633191066,0.0532573255173693,0.051940267380277697,0.05186605674508677,0.051789975326105624,0.0523328462674645,0.05180233962948527,0.05179129364342658,0.05179115752846196
Radovan Suchánek,1.960888102955054e-05,0.0005033486910800332,0.00021694545012689977,7.0790623703012144e-06,0.007090803375361421,0.0003187028750380129,1.728496738088183e-05,3.8153774980387256e-05,0.0005110384877038217,2.4480805077363457e-06,0.013908575064944079,3.1204129406614535e-05,0.0006219726750859094,0.0013741732692076874,0.6927847697499318,3.7051358797875527e-05,0.9923473314816996,0.0007107397745849643,0.04922154987671412,0.04592972232430321,0.04595194573419671,0.045938786832476326,0.045929146836816793,0.0462556513195022,0.04594346168297428,0.04592961558771864,0.04593057409403086,0.04595229909667251,0.045928934140263326,0.04657208926466179,0.04593025489392907,0.04595739706039514,0.04599197924650817,0.09182435923402867,0.04593052345945062,0.12389571148101534,0.04596147674630098,0.04824607096475513
Jiří Zemánek,0.004889861459361001,0.005059536935548082,3.6254976303363534e-05,0.00025026009563324696,0.0003030234339741444,0.009376454958831796,0.0003096107200413914,0.9732782156914904,0.0013675556342747578,0.0006621505448920882,0.0037245155722945345,0.0008317654414133486,0.0005641980298938589,5.846956500302903e-05,0.193903279764134,0.00012090805413032089,0.002041841483285642,0.000655596571113762,3.4219612904491855e-07,0.04810233128425616,0.04811049376268915,0.04786942716697114,0.04787967256568904,0.047882198923701234,0.048318631754411874,0.04788251433848194,0.1266869392070214,0.047933198206650006,0.047899397807572984,0.04804630807988125,0.047907522948028504,0.047894706170873394,0.04787049057841852,0.05811036583864881,0.04787347963283907,0.04796552978303581,0.047899083877204505,0.04786770807362512
Radovan Suchánek,5.2006180009111705e-05,8.436617428245835e-05,0.00035733806211546665,1.9392268552240758e-05,0.012662455200355843,0.0059309180796275375,7.027720041471898e-05,0.0005515473862253494,1.8558098876445444e-05,1.1707623129208944e-05,0.00041200308153756964,0.0005221798866881924,0.006827181123791796,0.0003120747362235532,0.5352210377097151,0.005426102415597548,0.5336573074391624,0.010288388125517262,0.02111137269228698,0.04883530229266479,0.048836882628337,0.04885021554405674,0.048833709608411824,0.049455036734744315,0.049123246301848826,0.048836194571620896,0.048859703632707994,0.0488336688728291,0.04883333434011069,0.04885288601502824,0.0488582687664535,0.04916729338805779,0.04884800447087132,0.08339784673383091,0.04909845437585044,0.08326753690765755,0.04933776641922475,0.04987464839569345
Radovan Suchánek,0.0006869358043864633,4.132439582079364e-05,0.0018586596015550097,0.00023422596842358594,0.12450654977292828,0.0021820049104000093,0.008069538200036157,0.004600441225685982,0.0005253473762346215,0.00036399945966719195,0.0002483168335064184,0.00019868718808757364,8.148904653738483e-05,0.00020420165664818124,0.9061686537659551,0.4199465343615781,0.00047290713288321756,0.007023143266117265,0.0007294080674875283,0.047298415571458856,0.047267889029960895,0.047353868732101796,0.047277007959588044,0.053532899641678025,0.04736918285915413,0.04764889309383235,0.04748388085019543,0.047290773312299535,0.047283143660083536,0.04727767413822223,0.04727532782224241,0.04726978756634066,0.04727558852127019,0.11697479865273933,0.07193309105550887,0.047288293437661943,0.04759905961079128,0.04730042448487051
Jan Filip,0.014011372573367096,0.00033305459086294456,1.496777596549741e-05,0.006368241283772322,0.885794546588499,7.1249058900568445e-06,0.00015932159837363845,6.54771732390962e-05,0.00021131880399455832,1.9721791158263126e-05,0.048194133658096126,0.0007644762055422486,0.005348374708879528,0.003433426215545769,0.0038955365462451687,4.89706444984717e-05,5.842203887926105e-05,0.00024246926391435655,0.0012362200804481207,0.04944309108076412,0.048771397053761906,0.04875588598247939,0.04906663154176029,0.11822688198441011,0.048755503597899714,0.04876292458899851,0.048758348675087944,0.048765460190736576,0.048756117769253045,0.05116241058446914,0.04879244262806041,0.04901661563342008,0.048922841154469265,0.048945454129216116,0.04875754385064664,0.04875800467960035,0.04876697928090978,0.04881546559405652
Josef Fiala,0.00010286495519333138,0.0016568141784398685,6.711916158778234e-05,8.80273124415513e-05,0.0007262948700215228,0.057587774810654566,0.0015285170778066006,0.024854091872643314,0.5881580561347663,3.2131519590470483e-05,0.01806539878202301,0.008508195995539031,0.0006070605182030378,0.0001298445654438812,0.0016640667126301741,7.512741706161142e-05,0.00012959626726939135,0.0006579583827443199,5.977255240359767e-06,0.05020757421307079,0.050285654885007885,0.050205779535561816,0.050206829256547895,0.05023888487577396,0.05317832060718994,0.0502792037951196,0.0514657801120592,0.09039790453748223,0.050204022984450196,0.051117577982185206,0.05063136404694176,0.05023289503200437,0.05020892881212788,0.05028601958476172,0.05020618159788051,0.050208916345344065,0.05023545184415882,0.05020270995233239
Ludvík David,6.787921118269785e-05,0.00046475063580490183,0.001319655349574243,0.2010632193825105,0.00016337538379664114,0.036971831981210866,0.00033532981021045964,0.028385208883969365,0.07058756819209591,0.005242487534310899,0.029702804017296018,0.026891399743539678,7.211815975776565e-05,3.903072518277472e-05,0.048643630314143094,0.00035229755013696013,0.00039189182250366176,0.003922652761188161,5.3199984333384506e-05,0.051332931481792604,0.05135330809862084,0.051397229055223405,0.0627606211855257,0.05133783381435145,0.05326270875649866,0.0513466623411487,0.05280731987559535,0.05508360788892412,0.05159924774320755,0.05287694440166314,0.05272849470801948,0.051333149079910566,0.051331450625797755,0.053888022520942866,0.0513475335853529,0.0513495666938325,0.05153119018401517,0.051332177959577126
Vojtěch Šimíček,0.0007938443063665319,0.03356792143032596,0.0002795129329848246,0.006763103404114791,0.0014264068974528363,0.001340012937547016,8.651987958526522e-05,2.7161449281569235e-06,8.238997019496659e-05,1.6310643335659886e-05,0.0002148634275825917,0.0003555647725614209,0.0007539417005259886,0.0023644490209808536,0.08929399778539854,0.01910346254266234,0.00028192700518256674,0.0005989805932585198,0.8445277382190886,0.04884521142285233,0.050472590404472766,0.048820095257747616,0.04913765310725457,0.048876118850762866,0.0488718964317089,0.048810674227622496,0.04880658388222659,0.048810472644376914,0.04880724738776345,0.04881693916475654,0.0488238082569887,0.04884326241051932,0.04892198821941597,0.053365074745886205,0.049747786282277225,0.048820213113124525,0.048835694190898615,0.11356668999934438
Ludvík David,0.0019779060512847176,0.00017505361231148075,0.0007205162755434419,0.1156843572967145,0.000132567378218838,0.0027921774619845234,0.002225002616042214,0.005653128892906075,0.002386686264237434,0.008628022170314312,0.5340492547706236,0.0008846791982665745,9.234977041760033e-05,9.129485358641457e-05,0.05521886545967964,0.00019686253442070635,0.0003040094862697472,0.0023315960475636032,6.341170232979093e-05,0.05031544450507283,0.050224814903675405,0.050252218138014254,0.05637459022364003,0.05022268108576141,0.05035643161810247,0.05032787881473861,0.050500705204651206,0.05033601666765246,0.050651163100197336,0.08565978193757233,0.05026046836618936,0.050220661290286725,0.050220608311693796,0.05306688171748464,0.05022591026469587,0.05023129210620338,0.050333243721969526,0.050219208022398376
Jan Filip,0.012863430486721464,0.0026336301246566197,0.00014000769904889707,0.0004941266603589429,0.2558341491148995,0.0009366846319714552,0.001580059462766365,9.937916179247308e-05,0.00010906886723366084,0.0013324847471354478,0.0010541550870602316,0.0004834613085254046,0.0008750477878353567,0.0007795506766089599,0.04747285923559575,0.00034270289578142035,0.0004065066006950654,0.0007472758427581438,0.004041260193987849,0.05229683535978847,0.05176457626829568,0.051635655766392244,0.051653944169122785,0.06668010139452703,0.051676809093034036,0.05171006734895546,0.051633557927844534,0.05163405824423569,0.051697266828344295,0.051682879947881795,0.05165339326457243,0.05167362399576721,0.05166868954956544,0.05413848434104322,0.05164612312660222,0.051649418445727784,0.051667021978105375,0.05183749295019423
Kateřina Šimáčková,0.0035418814308543637,0.0007598454717617105,0.00020060472312253064,0.05064659803851796,0.0007633990781738916,0.04026324880654098,0.0008850135473140744,0.0005886289928990799,3.6924870204237324e-05,0.34305833226201476,0.026430247371169363,0.005143935210098768,0.00018888171534714096,0.001144566290456549,0.00025891931085746887,0.002414927316328513,0.0003732988238646554,0.0021398521098120755,0.04505627883557217,0.05121809953637511,0.051075806965009074,0.051047251277980744,0.05368843916417545,0.05107598846864671,0.05313385754057871,0.0510822004255944,0.05106706269378849,0.05103889655516824,0.07192395835661532,0.052403917086218534,0.05130021944899734,0.05104665285416477,0.05109546067163279,0.05105022816419112,0.051160411600298286,0.0510560675983769,0.051146340574895706,0.0533891410172922
Vojtěch Šimíček,0.05424943414776903,0.9043261956187447,4.348342118219043e-05,0.05931681024738365,0.0007999707149580953,0.00011781826034774541,0.01598053473010215,1.021680350203156e-05,5.950637650449513e-05,3.803506055204553e-05,0.0008293960958158762,0.0004904097945612987,0.0007633048594212838,0.0029644443531444773,0.009778203233026608,0.00017681166882948157,2.03041213922561e-05,2.4172704737254005e-05,0.9825943032015036,0.047362533010348574,0.11082010764489376,0.04486354378829038,0.047603145901271494,0.0448974953294556,0.04486687883655588,0.045584264212171696,0.04486205135475564,0.04486426264060715,0.04486329935619055,0.04489881647479274,0.04488359897047371,0.04489584915455728,0.04499478002161146,0.04530241047318903,0.04486952576474127,0.04486250389481131,0.044862677449482406,0.11984225572180011
Ludvík David,8.448790089623654e-05,0.0006241500262808013,9.59500633452327e-05,0.0015394360159585892,0.0017730652785894676,0.016936441925577424,0.00022270720474793504,0.017395017812264886,0.00017826875278190044,0.0022449661379594006,0.10509135002203632,8.722541582952163e-05,0.007845563799942676,0.0003494113982258207,0.012979038142882295,0.02831333352842515,0.0006898667054852569,0.00696191951050488,0.008102927656450657,0.05203863498489772,0.05206672584436049,0.05203923146360401,0.05211440360511895,0.052126580477187094,0.052923018535181804,0.052045828225909654,0.05294729332082303,0.05204351544126067,0.05215118486026846,0.057800260657183196,0.052038777441633086,0.05244408209845914,0.052052423068387185,0.052713994650189895,0.0535285560160959,0.052070147609112306,0.0523977606536522,0.052457581046675195
